OBJECT_ID,YEAR,SAMPLE_DAT,LATITUDE,LONGITUDE,DEPTH,Count_,LOCATION,COUNT_CLASS
2811,2013,11-Apr-2013,26.388467,-81.97761,0.5,23000,"Lovers Key, 6 mi W of",Low
3183,2015,7-Sep-2015,29.683056,-85.221667,1,23000,Indian Pass Boat Ramp,Low
107,2007,22-Jan-2007,26.6473,-82.22,0.5,22700,"Pine Island Sound, mkr 57",Low
1551,2012,29-Oct-2012,26.5887,-82.1637,0.5,22600,"Demere Key, N of, Pine Island Sound",Low
1766,2012,14-Nov-2012,27.6155,-82.7255,0.5,22600,"Mullet Key, Bay pier",Low
2863,2013,18-Nov-2013,26.38849,-81.97917,7.1,22600,"Sanibel Beach, 4.8 miles SE of",Low
2967,2014,5-Aug-2014,28.232983,-83.31325,10.1,22333,BE1408-1-17,Low
3140,2014,3-Nov-2014,26.6716,-82.1895,0.5,22333,Part Island; N of (Pine Island Sound),Low
850,2011,23-Sep-2011,20.610767,-91.1902,0.5,22300,"Campeche, offshore of",Low
867,2011,2-Oct-2011,26.6185,-82.29433,0.5,22300,"Caya Costa, 4.28m W of",Low
2129,2013,9-Jan-2013,26.685833,-82.33516,11.5,22300,"Cayo Costa, 4.5 miles W of",Low
2573,2013,13-Feb-2013,26.5627,-82.0704,0.6,22300,"Deer Stop Keys, S of",Low
2836,2013,12-Nov-2013,26.71558,-82.2575,0.5,22300,Boca Grande Pass,Low
657,2008,16-Dec-2008,24.75,-81.744202,0.5,22000,RT23,Low
798,2009,21-Dec-2009,27.057,-82.4436,0.5,22000,"Sarasota County, Caspersen Beach",Low
1105,2011,12-Dec-2011,24.70062,-81.03035,0.5,22000,"Key Colony Beach, 1.21m SW of",Low
1256,2012,7-Sep-2012,27.2007,-82.5116,0.5,22000,"Midnight Pass, GOM",Low
1304,2012,8-Oct-2012,27.8224,-82.8313,0.5,22000,Redington Pier,Low
1662,2012,6-Nov-2012,27.3871,-82.6252,0.5,22000,"Whale Key, SE of",Low
1782,2012,15-Nov-2012,27.622717,-82.77076,3.7,22000,"Mullet Key, 2.0 miles W of",Low
1914,2012,27-Nov-2012,27.7723,-82.5789,0.5,22000,"Snell Island, SE of, Tampa Bay",Low
2012,2012,19-Dec-2012,27.7723,-82.5789,0.5,22000,"Snell Island, SE of, Tampa Bay",Low
2123,2013,9-Jan-2013,26.650267,-82.48451,16.3,22000,"Cayo Costa, 14.1 miles SW of",Low
2478,2013,5-Feb-2013,25.66135,-81.38555,0.5,22000,"Pavilion Key, 2.9 miles SW of",Low
3163,2014,16-Nov-2014,26.39487,-81.91862,5.2,22000,Big Carlos Pass; 2 mi W of,Low
3235,2015,13-Oct-2015,29.689333,-85.226667,0.5,22000, ,Low
3328,2015,28-Oct-2015,29.75883,-85.38464,0.5,22000, ,Low
3366,2015,3-Nov-2015,30.103611,-85.556528,0.5,21667, ,Low
1173,2011,29-Dec-2011,26.2531,-81.8239,0.5,21600,Vanderbilt Beach,Low
1919,2012,27-Nov-2012,26.92467,-82.36189,0.5,21600,Englewood Beach,Low
2724,2013,28-Feb-2013,26.9839,-82.57358,0.078,21600,"Manasota Key, 10.6 miles W of",Low
2835,2013,12-Nov-2013,26.6798,-82.2196,0.5,21600,Mondongo Island,Low
3219,2015,5-Oct-2015,27.26518,-82.5531,0,21500, ,Low
265,2007,13-Oct-2007,30.233333,-86.508333,0.3,21333,Destin CGA -5,Low
3110,2014,24-Sep-2014,29.11418,-83.07783,0.5,21333,Deadmans Key; 0.18 mi NW of,Low
22,2007,3-Jan-2007,26.42309,-82.08012,0.5,21300,Lee Co Tarpon Rd Beach,Low
520,2007,7-Dec-2007,28.436,-80.563,0.5,21300,Cape Canaveral Air Force Station 2,Low
1033,2011,29-Nov-2011,26.51359,-81.98354,0.5,21300,"Shell Point, Calossahatchee Estuary",Low
1954,2012,3-Dec-2012,26.71558,-82.2575,0.5,21300,Boca Grande Pass,Low
1979,2012,10-Dec-2012,26.6467,-82.2203,0.5,21300,"Cabbage Key, S.of",Low
2838,2013,12-Nov-2013,26.77233,-82.20868,0.5,21300,"Bull Bay, mouth of",Low
14,2007,2-Jan-2007,27.098333,-82.483333,0,21000,1.4 mi W of Venice,Low
94,2007,19-Jan-2007,24.6353,-81.9579,0.5,21000,XX06,Low
504,2007,3-Dec-2007,28.46,-80.526,0.5,21000,Cape Canaveral Air Force Base Camera Road B Crossover,Low
677,2009,6-Jan-2009,24.7451,-82.0621,0.5,21000,"XX02, Mote Marine Lab Station",Low
700,2009,9-Oct-2009,26.257752,-82.25845,6,21000,8E,Low
1049,2011,6-Dec-2011,25.6614,-81.3856,1,21000,"Pavilion Key, 2.9m SW of",Low
1274,2012,24-Sep-2012,27.1138,-82.4688,0.5,21000,North Jetty (SCHD),Low
1306,2012,8-Oct-2012,26.59925,-82.18463,0.5,21000,Captiva Rocks,Low
1455,2012,18-Oct-2012,27.3316,-82.5779,0.5,21000,"Bay Dock, Sarasota Bay",Low
1923,2012,27-Nov-2012,25.467267,-81.1669,0.5,21000,"Broad River, mouth of",Low
2096,2013,7-Jan-2013,24.76948,-81.60102,0.5,21000,"Sawyer Key, 2 miles NW of",Low
2419,2013,29-Jan-2013,27.33375,-82.57938,0.5,21000,"New Pass Dock, Sarasota Bay",Low
2549,2013,11-Feb-2013,27.05703,-82.4436,0.5,21000,Caspersen Beach,Low
2633,2013,19-Feb-2013,27.12332,-82.47122,0.5,21000,Nokomis Beach,Low
2670,2013,22-Feb-2013,27.1641,-82.4941,0.5,21000,Casey Key,Low
2702,2013,27-Feb-2013,25.637867,-81.42405,0.5,21000,"Pavilion Key, 5.8 miles SW of",Low
2747,2013,4-Mar-2013,27.11382,-82.46883,0.5,21000,North Jetty,Low
2969,2014,5-Aug-2014,28.232983,-83.31325,0.9,21000,BE1408-1-17,Low
3195,2015,28-Sep-2015,27.26518,-82.5531,0.5,21000, ,Low
3239,2015,13-Oct-2015,27.48405,-82.8574,0.5,21000, ,Low
162,2007,19-Mar-2007,25.91242,-81.71712,0.5,20700,Caxambas Pass,Low
1348,2012,9-Oct-2012,26.340583,-82.0623,0.5,20600,"Sanibel Island, 5.67 miles S of",Low
2768,2013,12-Mar-2013,26.80562,-82.27415,0.5,20600,"Gasparilla Island, NE tip, Gasparilla Sound",Low
2949,2014,5-Aug-2014,28.232083,-84.003116,32.5,20333,BE1408-1-13,Low
2957,2014,5-Aug-2014,28.232133,-83.65805,23.3,20333,BE1408-1-15,Low
412,2007,29-Oct-2007,29.7052,-81.2281,0,20300,"Matanzas Inlet, St. Johns County",Low
804,2009,28-Dec-2009,26.6798,-82.2196,0,20300,Mondongo Island,Low
1177,2012,1-Jan-2012,26.525717,-82.00073,0.5,20300,"Shell Island, Caloossahatchee River",Low
1872,2012,20-Nov-2012,27.835717,-82.56688,0.5,20300,"Picnic Island, 1.21 miles SW of",Low
2413,2013,28-Jan-2013,25.91165,-81.72805,0.5,20300,S. Marco Beach,Low
2878,2013,26-Nov-2013,26.355,-81.8445,0.5,20300,"Little Hickory, Estero Bay",Low
3029,2014,21-Aug-2014,28.508333,-83.01166,0.5,20300,Hernando Beach; 19.72 miles W of,Low
3031,2014,21-Aug-2014,28.508333,-83.01166,0.5,20300,Hernando Beach; 19.72 miles W of,Low
19,2007,2-Jan-2007,24.71724,-81.92366,0,20000,11.3 mi NW of Key West,Low
87,2007,19-Jan-2007,27.33375,-82.57938,0.5,20000,"Mote Marine Lab, New Pass Dock",Low
137,2007,25-Feb-2007,24.833333,-82.316667,0.5,20000,"Marquesas Keys, 17.6 mi NW of",Low
433,2007,6-Nov-2007,30.3864,-86.5121,0.5,20000,Destin Pass,Low
556,2007,17-Dec-2007,28.954,-80.87566,0,20000,Volusia County; SEAS Station #200,Low
682,2009,6-Jan-2009,24.641001,-81.8983,0.5,20000,"RT17, Mote Marine Lab Station",Low
814,2010,19-Jan-2010,24.7837,-81.6128,0.5,20000,SK02 - Sawyer Key,Low
860,2011,28-Sep-2011,26.96324,-82.38565,0.5,20000,Blind Pass Beach,Low
1311,2012,9-Oct-2012,27.3326,-82.5775,0.5,20000,BMB-1,Low
1570,2012,31-Oct-2012,27.3316,-82.5779,0.5,20000,"Bay Dock, Sarasota Bay",Low
1615,2012,5-Nov-2012,27.2982,-82.5674,0.5,20000,South Lido Park  (SCHD),Low
1942,2012,28-Nov-2012,27.3316,-82.5779,0.5,20000,"Bay Dock, Sarasota Bay",Low
1957,2012,4-Dec-2012,27.3823,-82.608,1,20000,"Whale Key, SE of",Low
1993,2012,17-Dec-2012,27.31561,-82.58171,0.5,20000,North Lido Beach,Low
2200,2013,15-Jan-2013,27.30577,-82.54215,0.5,20000,"Bay Island, NE of, Roberts Bay",Low
2316,2013,21-Jan-2013,26.809883,-82.37796,12,20000,"Gasparilla Pass, 6 miles W of",Low
2350,2013,23-Jan-2013,27.50866,-82.72114,0.5,20000,"Anna Maria Island, Gulf side",Low
2776,2013,14-Mar-2013,27.17215,-82.49066,0.5,20000,"Blackburn Point Road, S of, Little Sarasota Bay",Low
2854,2013,18-Nov-2013,26.6716,-82.1895,0.5,20000,"Part Island, N of",Low
2868,2013,25-Nov-2013,26.36248,-82.04057,8.01624,20000,"Sanibel Beach, 5.3 miles S of",Low
3222,2015,9-Oct-2015,27.3316,-82.5779,0,20000, ,Low
3609,2015,30-Dec-2015,27.3316,-82.5779,0.5,20000, ,Low
971,2011,3-Nov-2011,26.3655,-82.1761,0.5,19600,"Sanibel Island, 5.85m Sw of",Low
1836,2012,19-Nov-2012,26.49417,-82.17522,0.5,19600,Buck Key,Low
2411,2013,28-Jan-2013,26.2073,-81.8169,0.5,19600,Seagate,Low
2829,2013,5-Nov-2013,26.74065,-82.2145,0.5,19600,"Boca Grande, 2.4 miles E of, Charlotte Harbor",Low
2864,2013,22-Nov-2013,26.539833,-82.22491,0.5,19600,"Redfish Pass, 1.7 miles SW of",Low
3200,2015,30-Sep-2015,30.18235,-85.741067,0.5,19333,Hathaway Bridge; S of (St. Andrew Bay),Low
248,2007,9-Oct-2007,29.21239,-80.99955,0,19300,"Volusia County Silver Beach, Daytona Beach",Low
517,2007,6-Dec-2007,26.2073,-81.8169,0.5,19300,Seagate,Low
562,2007,17-Dec-2007,27.94605,-80.49548,0.5,19300,Floridana Beach,Low
741,2009,30-Oct-2009,26.71,-82.42,2,19300,"Boca Grande, 10.10 mi SW of",Low
972,2011,16-Nov-2011,26.45157,-82.01543,0.5,19300,Lighthouse Beach,Low
1066,2011,8-Dec-2011,26.33005,-81.84531,0.5,19300,Barefoot Beach,Low
1391,2012,15-Oct-2012,27.6325,-82.6656,0.5,19300,"Skyway Fishing Pier, North",Low
1930,2012,27-Nov-2012,26.8139,-82.2811,0.5,19300,"Bird Key, E of, Gasparilla Sound",Low
2013,2012,20-Dec-2012,25.91165,-81.72805,0.5,19300,S. Marco Beach,Low
2022,2012,26-Dec-2012,26.71558,-82.2575,0.5,19300,Boca Grande Pass,Low
2389,2013,24-Jan-2013,26.2073,-81.8169,0.5,19300,Seagate,Low
2579,2013,14-Feb-2013,26.2073,-81.8169,0.5,19300,Seagate,Low
2,2007,2-Jan-2007,27.057,-82.4436,0.5,19000,Mote-Caspersen Beach,Low
366,2007,21-Oct-2007,26.334,-82.117,5,19000,.,Low
444,2007,8-Nov-2007,28.95683,-80.882,0,19000,"Volsuia County: ICW CM 60, #82 Station 200",Low
475,2007,28-Nov-2007,28.4745,-80.62389,0,19000,Cape Canaveral Air Force Station,Low
637,2008,11-Oct-2008,26.5595,-82.2155,0.5,19000,10B,Low
835,2010,31-Mar-2010,24.9317,-81.4076,0.5,19000,HK03 - Harbor Key,Low
975,2011,21-Nov-2011,26.142819,-81.78973,0.5,19000,Naples Bay,Low
1101,2011,12-Dec-2011,24.76292,-80.72492,0.5,19000,"Long Key, 5.58m SE of",Low
1217,2012,27-Jan-2012,24.943633,-81.372883,0.5,19000,"Big Spanish Key, 9m N of",Low
1260,2012,11-Sep-2012,27.1303,-82.4702,0.5,19000,"Laurel, W of, Blackburn Bay",Low
1584,2012,1-Nov-2012,27.2184,-82.5171,0.5,19000,Turtle Beach  (SCHD),Low
1756,2012,13-Nov-2012,27.33375,-82.57938,0.5,19000,"New Pass Dock, Sarasota Bay",Low
1920,2012,27-Nov-2012,26.80562,-82.27415,0.5,19000,"Gasparilla Island, NE tip, Gasparilla Sound",Low
1958,2012,4-Dec-2012,27.3725,-82.6079,1,19000,"Longboat Key, E of, Sarasota Bay",Low
1996,2012,17-Dec-2012,27.26518,-82.5531,0.5,19000,Siesta Beach,Low
1997,2012,17-Dec-2012,27.21843,-82.51711,0.5,19000,Turtle Beach,Low
2632,2013,19-Feb-2013,27.10034,-82.46089,0.5,19000,Venice Beach,Low
2789,2013,14-Mar-2013,27.37888,-82.57587,0.5,19000,"Stephens Point, N of",Low
2818,2013,10-Jul-2013,27.33375,-82.57938,0.5,19000,"New Pass Dock, Sarasota Bay",Low
3305,2015,26-Oct-2015,27.5385,-82.7402,0.5,19000, ,Low
3308,2015,27-Oct-2015,27.33375,-82.57938,0.5,19000, ,Low
2972,2014,5-Aug-2014,28.231216,-83.142416,1.2,18667,BE1408-1-18,Low
500,2007,3-Dec-2007,28.86552,-80.83251,0,18600,Volusia County #149 HD Lease,Low
563,2007,17-Dec-2007,27.8644,-80.44853,0.5,18600,Sebastion Inlet North Side,Low
1891,2012,26-Nov-2012,27.6325,-82.6656,0.5,18600,"Skyway Fishing Pier, North",Low
2107,2013,7-Jan-2013,25.9804,-81.7029,0.5,18600,"Big Marco Pass, 951 launch ramp",Low
266,2007,13-Oct-2007,30.233333,-86.508333,27.13,18333,Destin CGA -5,Low
2979,2014,5-Aug-2014,28.06215,-83.487066,6.1,18333,BE1408-1-21,Low
3133,2014,30-Oct-2014,26.7117,-82.2583,0.5,18333,Boca Grande Pass,Low
3155,2014,12-Nov-2014,26.30481,-81.8362,0.5,18333,Barefoot Beach State Preserve,Low
479,2007,28-Nov-2007,28.25821,-80.6041,0,18300,"Satellite Beach, Beachside opposite Patrick AFB",Low
521,2007,7-Dec-2007,28.46,-80.526,0.5,18300,Cape Canaveral Air Force Base Camera Road B Crossover,Low
645,2008,30-Oct-2008,25.91165,-81.72805,0.5,18300,"Marco Is, S. Marco Beach(CCHD)",Low
952,2011,17-Oct-2011,26.6716,-82.1895,0.5,18300,"Part Island, North of",Low
1541,2012,25-Oct-2012,26.33005,-81.84531,0.5,18300,Barefoot Beach,Low
1557,2012,30-Oct-2012,26.80562,-82.27415,0.5,18300,"Gasparilla Island, NE tip, Gasparilla Sound",Low
41,2007,8-Jan-2007,27.0735,-82.4509,0.5,18000,Mote- Venice Fishing Pier,Low
135,2007,24-Feb-2007,24.72833,-82.74834,0.5,18000,"Dry Tortugas Lt, 11 mi NE of",Low
542,2007,11-Dec-2007,27.4728,-80.3248,0,18000,St. Lucie County; N. Beach Causeway and ICWW; Ft. Pierce,Low
553,2007,13-Dec-2007,28.569,-80.569,0,18000,Cape Canaveral Air Force Station/Kennedy Space Center Boundary,Low
570,2007,19-Dec-2007,27.4705,-80.32183,0,18000,"St. Lucie County; North Causeway, south of, inside Ft. Pierce inlet",Low
596,2008,4-Oct-2008,26.333467,-82.1176,0.5,18000,3A,Low
597,2008,4-Oct-2008,26.3335,-82.1176,0.5,18000,3A,Low
616,2008,10-Oct-2008,26.6305,-82.288,0.5,18000,9J,Low
617,2008,10-Oct-2008,26.6282,-82.2461,0.5,18000,9D,Low
652,2008,9-Dec-2008,24.9925,-82.01105,0.5,18000,"Key West, 29.9 mi W of",Low
693,2009,9-Oct-2009,26.261217,-82.3909,0.5,18000,8Fa,Low
703,2009,9-Oct-2009,26.261217,-82.3909,16.22,18000,Offshore,Low
836,2010,19-Apr-2010,24.7695,-81.601,0.5,18000,SK01 - Sawyer Key,Low
1089,2011,11-Dec-2011,26.477417,-81.98295,0.5,18000,"Bunch Beach, San Carlos Bay",Low
1334,2012,9-Oct-2012,27.1962,-82.596,0.5,18000,BMB-12,Low
1358,2012,10-Oct-2012,27.3316,-82.5779,0.5,18000,"Bay Dock, Sarasota Bay",Low
1411,2012,16-Oct-2012,26.9513,-82.3658,0.5,18000,"Indian Mound Park, W of, Lemon Bay",Low
1417,2012,16-Oct-2012,27.0449,-82.4324,0.5,18000,"Caspersen Beach Park, SE of, ICWW",Low
1450,2012,18-Oct-2012,26.2073,-81.8169,0.5,18000,Seagate,Low
1505,2012,22-Oct-2012,27.3345,-82.7493,0.5,18000,DD-449,Low
1641,2012,6-Nov-2012,27.22335,-82.51206,0.5,18000,"Vamo, NW of, Little Sarasota Bay",Low
1647,2012,6-Nov-2012,27.16056,-82.48311,0.5,18000,"Casey Key, NE of, Little Sarasota Bay",Low
1648,2012,6-Nov-2012,27.14051,-82.47043,0.5,18000,"Laurel, NW of, Blackburn Bay",Low
2000,2012,17-Dec-2012,27.10034,-82.46089,0.5,18000,Venice Beach,Low
2417,2013,28-Jan-2013,27.10034,-82.46089,0.5,18000,Venice Beach,Low
2426,2013,30-Jan-2013,26.45157,-82.01543,0.5,18000,Lighthouse Beach,Low
2625,2013,19-Feb-2013,27.16442,-82.48579,0.5,18000,"Casey Key, NE of, Little Sarasota Bay",Low
2629,2013,19-Feb-2013,27.06631,-82.448,0.5,18000,Brohard Beach,Low
2715,2013,27-Feb-2013,26.5535,-82.1963,0.5,18000,Redfish Pass,Low
2746,2013,4-Mar-2013,27.07827,-82.45286,0.5,18000,Service Club Park,Low
2761,2013,5-Mar-2013,26.57427,-82.13556,0.5,18000,"Cork Island, W of",Low
2775,2013,14-Mar-2013,27.26596,-82.53956,0.5,18000,"Siesta Key, SE of, Roberts Bay",Low
2852,2013,18-Nov-2013,26.7045,-82.1837,0.5,18000,Bokeelia Island,Low
3167,2014,20-Nov-2014,26.13163,-81.8063,0.5,18000,Naples Pier,Low
3196,2015,28-Sep-2015,27.21843,-82.51711,0.5,18000, ,Low
3551,2015,7-Dec-2015,27.01031,-82.41312,0.5,18000, ,Low
157,2007,15-Mar-2007,26.4881,-82.1274,0.5,17700,"Pine Island Sound, mkr 22",Low
3149,2014,10-Nov-2014,25.8815,-81.6323,10,17667,Coon Key; S of,Low
3567,2015,14-Dec-2015,30.39682,-87.1822,0.5,17667,Pensacola Bay Bridge; E of (Pensacola Bay),Low
534,2007,10-Dec-2007,28.954,-80.87566,0.5,17600,Volusia County; SEAS Station #200,Low
726,2009,24-Oct-2009,26.365633,-82.33115,16.1,17600,"Sanibel Island, 13 mi SW of",Low
855,2011,27-Sep-2011,26.80562,-82.27415,0.5,17600,"Gasparilla Island, NE tip, Gasparilla Sound",Low
1198,2012,9-Jan-2012,25.9804,-81.7029,0.5,17600,"Big Marco Pass, 951 launch ramp",Low
1702,2012,9-Nov-2012,27.350433,-82.59951,0.5,17600,"Longboat Key, 0.15 mi NE of",Low
3030,2014,21-Aug-2014,27.1,-84.67889,0.5,17600,Venice; 137 mi W of,Low
3032,2014,21-Aug-2014,27.1,-84.67889,0.5,17600,Venice; 137 mi W of,Low
838,2011,11-Aug-2011,27.9175,-82.6162,0.5,17410,Howard Frankland Bridge W. North Side,Low
3455,2015,18-Nov-2015,26.92467,-82.36189,0.5,17333, ,Low
3516,2015,1-Dec-2015,30.096861,-85.609778,0.5,17333, ,Low
108,2007,22-Jan-2007,26.6132,-82.1824,0.5,17300,"Pine Island Sound, Captiva Rocks",Low
566,2007,18-Dec-2007,28.569,-80.569,0,17300,Cape Canaveral Air force Station/ Kennedy Space Center Boundry,Low
738,2009,30-Oct-2009,26.5535,-82.2005,0.5,17300,Redfish Pass,Low
964,2011,26-Oct-2011,26.543583,-82.25978,8.3,17300,"Pine Island Sound, 3.7 miles SW",Low
1266,2012,21-Sep-2012,26.87192,-82.40237,0.5,17300,"Manasota Key, 4.44 mi SW of",Low
239,2007,9-Oct-2007,30.1658,-85.78003,0.5,17000,"Bay Co, Grand Lagoon west",Low
440,2007,7-Nov-2007,30.3261,-87.3612,0.5,17000,"Big Lagoon, Grand Lagoon Yacht Club",Low
492,2007,3-Dec-2007,24.6805,-81.908,0.5,17000,"RT18, Mote Marine Lab Station",Low
631,2008,11-Oct-2008,26.6102,-82.2807,4,17000,10E,Low
721,2009,10-Oct-2009,26.431583,-82.49265,0.5,17000,10E,Low
783,2009,14-Dec-2009,27.1138,-82.4688,0.5,17000,"Sarasota County, North Jetty",Low
824,2010,17-Mar-2010,24.7988,-81.6387,0.5,17000,SK03 - Sawyer Key,Low
955,2011,25-Oct-2011,26.72306,-82.25866,0.5,17000,Port Boca Grande,Low
1128,2011,21-Dec-2011,25.637867,-81.42405,0.5,17000,"Pavilion Key, 5.8m SW of",Low
1219,2012,10-Feb-2012,24.73238,-81.83607,0.5,17000,"Key West, 10.3 nm north of",Low
1390,2012,15-Oct-2012,27.6133,-82.7391,0.5,17000,"Mullet Key, Gulf pier",Low
1536,2012,24-Oct-2012,26.38591,-81.84631,1.6,17000,"Long Key, Estero Bay",Low
1554,2012,30-Oct-2012,27.3316,-82.5779,0.5,17000,"Bay Dock, Sarasota Bay",Low
1649,2012,6-Nov-2012,27.13017,-82.46992,0.5,17000,"Laurel, W of, Blackburn Bay",Low
2217,2013,16-Jan-2013,27.45012,-82.76836,0.5,17000,"Cortez beach, W of",Low
2581,2013,15-Feb-2013,27.33375,-82.57938,0.5,17000,"New Pass Dock, Sarasota Bay",Low
3362,2015,2-Nov-2015,26.96324,-82.38565,0.5,17000, ,Low
580,2007,26-Dec-2007,27.3365,-80.2265,0.5,16700,"St. Lucie Co., Walton Rocks Beach",Low
841,2011,22-Sep-2011,20.088083,-91.03041,16,16600,"Campeche, offshore of",Low
1478,2012,22-Oct-2012,26.2073,-81.8169,0.5,16600,Seagate,Low
2084,2013,3-Jan-2013,26.6716,-82.1895,0.5,16600,"Part Island, North of",Low
3184,2015,14-Sep-2015,27.21843,-82.51711,0.5,16500, ,Low
1879,2012,20-Nov-2012,27.775717,-82.5594,6.6,16300,"Apollo Beach, 7.62 miles W of",Low
1974,2012,10-Dec-2012,27.64557,-82.65285,8,16300,"Pinellas Point, 3.68 miles S of",Low
2872,2013,26-Nov-2013,26.2073,-81.8169,0.5,16300,Seagate,Low
29,2007,4-Jan-2007,26.64035,-82.518017,0,16000,15 mi SW of Boca Grande,Low
68,2007,16-Jan-2007,27.33375,-82.57938,0.5,16000,"Mote Marine Lab, New Pass Dock",Low
119,2007,29-Jan-2007,27.0735,-82.4509,0.5,16000,Mote- Venice Fishing Pier,Low
224,2007,3-Oct-2007,29.33816,-81.06049,0.5,16000,Volusia Co Bicentennial Park,Low
234,2007,6-Oct-2007,30.092,-87.19133,0.5,16000,"Pensacola LT, 16.3 mi SE of",Low
622,2008,10-Oct-2008,26.6171,-82.2688,0.5,16000,bucket E,Low
679,2009,6-Jan-2009,24.706,-82.0621,0.5,16000,"XX03, Mote Marine Lab Station",Low
687,2009,3-Oct-2009,26.3519,-82.3064,13,16000,2H - bottom,Low
688,2009,3-Oct-2009,26.351917,-82.306433,13,16000,2H,Low
690,2009,3-Oct-2009,26.351917,-82.306433,11.31,16000,2H,Low
1216,2012,27-Jan-2012,24.931683,-81.4076,0.5,16000,"Big Spanish Key, 8m N of",Low
1324,2012,9-Oct-2012,26.8954,-82.5566,0.5,16000,BMB-18,Low
1331,2012,9-Oct-2012,27.1194,-82.5634,0,16000,BMB-11,Low
1376,2012,15-Oct-2012,26.59925,-82.18463,0.5,16000,Captiva Rocks,Low
1548,2012,29-Oct-2012,27.33375,-82.57938,0.5,16000,"New Pass Dock, Sarasota Bay",Low
1586,2012,1-Nov-2012,27.0663,-82.448,0.5,16000,Brohard Beach  (SCHD),Low
1633,2012,6-Nov-2012,27.1182,-82.4651,0.5,16000,"Bay Island, NE of, Roberts Bay",Low
1693,2012,8-Nov-2012,27.2371,-82.5326,0.5,16000,"Point O' Rocks, GOM",Low
1717,2012,9-Nov-2012,27.2734,-82.5434,0.5,16000,"Roberts Bay, N of Phillipi Creek",Low
1752,2012,13-Nov-2012,27.311,-82.5772,0.5,16000,Lido Beach Casino,Low
1903,2012,26-Nov-2012,27.33375,-82.57938,0.5,16000,"New Pass Dock, Sarasota Bay",Low
1982,2012,11-Dec-2012,27.12332,-82.47122,0.5,16000,Nokomis Beach,Low
2215,2013,16-Jan-2013,27.45012,-82.76836,0.5,16000,"Cortez beach, W of",Low
2280,2013,16-Jan-2013,27.185367,-82.56333,9,16000,"Casey Key, 4 miles NW of",Low
2762,2013,5-Mar-2013,26.53235,-82.11938,0.5,16000,Regla Island,Low
2787,2013,14-Mar-2013,27.29211,-82.54466,0.5,16000,"Edwards Island, S of, Roberts Bay",Low
2804,2013,27-Mar-2013,26.7022,-82.183,0.5,16000,Bokeelia Island,Low
2833,2013,12-Nov-2013,26.5535,-82.1963,0.5,16000,Redfish Pass,Low
820,2010,8-Feb-2010,25.9124,-81.7171,0,15700,Caxambas Pass,Low
685,2009,16-Apr-2009,26.8352,-82.282,0.5,15667,Placida Harbor PH01,Low
2661,2013,21-Feb-2013,26.2073,-81.8169,0.5,15600,Seagate,Low
126,2007,1-Feb-2007,26.92467,-82.36189,0.5,15300,Englewood Beach(ChCP),Low
1048,2011,5-Dec-2011,26.48265,-82.18259,0.5,15300,"Albright Key, SW of",Low
1307,2012,8-Oct-2012,26.5457,-82.221,0.5,15300,"Cabbage Key, SE of",Low
1849,2012,20-Nov-2012,27.4959,-82.6522,0.5,15300,"Palma Sola Bay, bridge",Low
20,2007,2-Jan-2007,24.75,-81.74417,0,15000,11.5 mi NNE of Key West,Low
590,2008,26-Feb-2008,25.6817,-81.3579,0.5,15000,FWR1 -Pavilion Key,Low
698,2009,9-Oct-2009,26.294367,-82.19155,5,15000,8D,Low
749,2009,31-Oct-2009,26.448756,-82.0121,0.5,15000,Sanibel Lighthouse,Low
809,2010,4-Jan-2010,26.7187,-82.2583,0.5,15000,Boca Grande Pass,Low
1042,2011,5-Dec-2011,26.49417,-82.17522,0.5,15000,Buck Key,Low
1106,2011,12-Dec-2011,24.67343,-81.2042,0.5,15000,"Molasses Key, 1.07m SW of",Low
1214,2012,24-Jan-2012,24.79875,-81.63867,0.5,15000,"Sawyer Key, 5.1m NW of",Low
1262,2012,14-Sep-2012,27.3316,-82.5779,0.5,15000,"Bay Dock, Sarasota Bay",Low
1268,2012,21-Sep-2012,26.85489,-82.39594,0.5,15000,"Bocilla Island, 5.37 mi W of",Low
1416,2012,16-Oct-2012,27.0449,-82.4324,0.5,15000,"Caspersen Beach Park, SE of, ICWW",Low
1486,2012,22-Oct-2012,27.125,-82.6431,0.5,15000,OS-13,Low
1664,2012,6-Nov-2012,27.3714,-82.601,0.5,15000,"Longboat Key, E of, Sarasota Bay",Low
1711,2012,9-Nov-2012,27.3619,-82.5762,0,15000,"Stephens Point, W of, Sarasota Bay",Low
2332,2013,22-Jan-2013,27.12332,-82.47122,0.5,15000,Nokomis Beach,Low
2566,2013,12-Feb-2013,26.2073,-81.8169,0.5,15000,Seagate,Low
2630,2013,19-Feb-2013,27.0735,-82.4509,0.5,15000,Venice Fishing Pier,Low
2782,2013,14-Mar-2013,27.25855,-82.53496,0.5,15000,"Phillipee Creek, S of",Low
2783,2013,14-Mar-2013,27.28039,-82.54666,0.5,15000,"Siesta Key, NE of, Roberts Bay",Low
2788,2013,14-Mar-2013,26.97873,-82.39014,0.5,15000,"Manasota Key, W of Lemon Bay",Low
2805,2013,27-Mar-2013,26.6716,-82.1895,0.5,15000,"Part Island, North of",Low
3109,2014,23-Sep-2014,28.9613,-83.4828,0.6,15000,Cedar Key; 28 mi SW of,Low
3111,2014,24-Sep-2014,29.17225,-83.1098,0.5,15000,W of Gulf Jackson HDLA (Cedar Key),Low
